OfficeID,OfficeName,LanguageID,LanguageName,BookmarkName,Translation,OfficeElement
2,"Antwerp",7,Dutch (Belgium),bmkMarketingDisclaimer,"Allen & Overy LLP
Uitbreidingstraat 80, B-2600 Antwerpen België | Tel +32 (0)3 287 7222 | Fax +32 (0)3 287 7244
Tervurenlaan 268A avenue de Tervueren, B-1150 Brussel België | Tel +32 (0)2 780 2222 | Fax +32 (0)2 780 2244
www.allenovery.com
In dit document staat Allen & Overy voor Allen & Overy LLP en/of de daaraan gelieerde ondernemingen.  De term partner wordt gebruikt als verwijzing naar een lid van Allen & Overy LLP dan wel een medewerker of consultant met vergelijkbare kwalificaties in een van de aan Allen & Overy LLP gelieerde ondernemingen.",MarketingDisclaimer
2,"Antwerp",8,French (Belgium),bmkMarketingDisclaimer,"Allen & Overy LLP
Uitbreidingstraat 80, B-2600 Antwerp Belgium | Tel +32 (0)3 287 7222 | Fax +32 (0)3 287 7244
Tervurenlaan 268A avenue de, Tervueren, B-1150 Brussels Belgium | Tel +32 (0)2 780 2222 | Fax +32 (0)2 780 2244
www.allenovery.com
Dans ce document, toute référence à Allen & Overy signifie Allen & Overy LLP ou une entité affiliée.  Le terme associé désigne un membre d'Allen & Overy LLP, un collaborateur ou un consultant ayant un statut et des qualifications équivalentes dans l'une des entités affiliées d'Allen & Overy LLP.",MarketingDisclaimer
3,"Beijing",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP, Beijing office
46th Floor China World Tower, No. 1 Jian Guo Men Wai Avenue, Beijing 100004 China | Tel +86 (0)10 6535 4188 | Fax +86 (0)10 6535 4199
Allen & Overy LLP, Shanghai office
15th Floor, Phase II, Shanghai IFC, 8 Century Avenue, Pudong, Shanghai 200120 China | Tel +86 (0)21 2036 7000 | Fax +86 (0)21 2036 7100
Allen & Overy
9th Floor, Three Exchange Square, Central Hong Kong SAR | Tel +852 2974 7000 | Fax +852 2974 6999
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
4,"Budapest",1,English (UK),bmkMarketingDisclaimer,"Morley Allen & Overy Iroda
Madách Trade Center, Madách Imre út 13-14, H-1075 Budapest Hungary | Tel +36 (0)1 483 2200 | Fax +36 (0)1 268 1515 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
4,"Budapest",11,Hungarian,bmkMarketingDisclaimer,"Morley Allen & Overy Iroda
Madách Trade Center, Madách Imre út 13-14, H-1075 Budapest | Tel +36 (0)1 483 2200 | Fax +36 (0)1 268 1515 | www.allenovery.com 
Ebben a dokumentumban az Allen & Overy elnevezés az Allen & Overy LLP-t és/vagy a vele együttműködő irodákat jelöli. A partner megnevezés az Allen & Overy LLP (a tagok korlátozott felelősségével működő társaság) tagjára, illetve bármely ilyen pozíciójú és képesítéssel rendelkező alkalmazottjára vagy szakértőjére utal.",MarketingDisclaimer
5,"Bratislava",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy Bratislava, s.r.o
Eurovea Central 1, Pribinova 4, 811 09 Bratislava Slovak Republic | Tel +421 (0)2 5920 2400 | Fax +421 (0)2 5920 2424 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
5,"Bratislava",3,Slovak,bmkMarketingDisclaimer,"Allen & Overy Bratislava, s.r.o.
Eurovea Central 1, Pribinova 4, 811 09 Bratislava, Slovenská republika | tel.: +421 2 5920 2400 | fax: +421 2 5920 2424 | www.allenovery.com
V tomto dokumente pojem Allen & Overy znamená Allen & Overy LLP a/alebo jej spriaznené osoby. Pojem partner sa používa na označenie člena Allen & Overy LLP, zamestnanca alebo konzultanta s obdobným postavením a kvalifikáciou, prípadne osoby s obdobným štatútom v jednej zo spriaznených osôb Allen & Overy LLP.",MarketingDisclaimer
6,"Brussels",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
Uitbreidingstraat 80, B-2600 Antwerp Belgium | Tel +32 (0)3 287 7222 | Fax +32 (0)3 287 7244
Tervurenlaan 268A avenue de Tervueren, B-1150 Brussels Belgium | Tel +32 (0)2 780 2222 | Fax +32 (0)2 780 2244
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
6,"Brussels",6,German,bmkMarketingDisclaimer," ",MarketingDisclaimer
6,"Brussels",7,Dutch (Belgium),bmkMarketingDisclaimer,"Allen & Overy LLP
Uitbreidingstraat 80, B-2600 Antwerpen België | Tel +32 (0)3 287 7222 | Fax +32 (0)3 287 7244
Tervurenlaan 268A avenue de Tervueren, B-1150 Brussel België | Tel +32 (0)2 780 2222 | Fax +32 (0)2 780 2244
www.allenovery.com
In dit document staat Allen & Overy voor Allen & Overy LLP en/of de daaraan gelieerde ondernemingen.  De term partner wordt gebruikt als verwijzing naar een lid van Allen & Overy LLP dan wel een medewerker of consultant met vergelijkbare kwalificaties in een van de aan Allen & Overy LLP gelieerde ondernemingen.",MarketingDisclaimer
6,"Brussels",8,French (Belgium),bmkMarketingDisclaimer,"Allen & Overy LLP
Uitbreidingstraat 80, B-2600 Antwerp Belgium | Tel +32 (0)3 287 7222 | Fax +32 (0)3 287 7244
Tervurenlaan 268A avenue de, Tervueren, B-1150 Brussels Belgium | Tel +32 (0)2 780 2222 | Fax +32 (0)2 780 2244
www.allenovery.com
Dans ce document, toute référence à Allen & Overy signifie Allen & Overy LLP ou une entité affiliée.  Le terme associé désigne un membre d'Allen & Overy LLP, un collaborateur ou un consultant ayant un statut et des qualifications équivalentes dans l'une des entités affiliées d'Allen & Overy LLP.",MarketingDisclaimer
7,"Dubai",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
5th Floor, Al Mamoura Building B, Muroor Road, P.O. Box 7907 Abu Dhabi United Arab Emirates | Tel +971 (0)2 418 0400 | Fax +971 (0)2 418 0499
Level 2, Gate Village Building No. 8, Dubai International Financial Centre, PO Box 506678 Dubai United Arab Emirates | Tel +971 (0)4 426 7100 | Fax +971 (0)4 426 7199
23rd Floor, Tornado Tower, Al Funduq Street, West Bay, PO Box 24205 Doha Qatar | Tel 00 (0)974 4419 4444 | Fax 00 (0)974 4419 4599
Abdulaziz AlGasim in association with Allen & Overy LLP
7758-King Fahad Road, Olaya-Unit No.3, Riyadh 12333-4187 Kingdom of Saudi Arabia, 4th floor,Al-Mada | Tel +966 (0)1 218 2900 | Fax +966 (0)1 460 0602
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
8,"Frankfurt",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
Breite Straße 27, 40213 Düsseldorf, Germany | Tel +49 (0)211 2806 7000 | Fax +49 (0)211 2806 7800
Bockenheimer Landstraße 2, 60306 Frankfurt am Main, Germany | Tel +49 (0)69 2648 5000 | Fax +49 (0)69 2648 5800
Kehrwieder 12, 20457 Hamburg, Germany | Tel +49 (0)40 82 221 20 | Fax +49 (0)40 82 221 2200
Am Victoria-Turm 2, 68163 Mannheim, Germany | Tel +49 (0)621 3285 6300 | Fax +49 (0)621 3285 6400
Maximilianstraße 35, 80539 Munich, Germany | Tel +49 (0)89 71043 3000 | Fax +49 (0)89 71043 3800
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
8,"Frankfurt",6,German,bmkMarketingDisclaimer,"Allen & Overy LLP
Breite Straße 27, 40213 Düsseldorf | Tel +49 (0)211 2806 7000 | Fax +49 (0)211 2806 7800
Bockenheimer Landstraße 2, 60306 Frankfurt am Main | Tel +49 (0)69 2648 5000 | Fax +49 (0)69 2648 5800
Kehrwieder 12, 20457 Hamburg | Tel +49 (0)40 82 221 20 | Fax +49 (0)40 82 221 2200
Am Victoria-Turm 2, 68163 Mannheim | Tel +49 (0)621 3285 6300 | Fax +49 (0)621 3285 6400
Maximilianstraße 35, 80539 München | Tel +49 (0)89 71043 3000 | Fax +49 (0)89 71043 3800
www.allenovery.de
In diesem Dokument bezieht sich ""Allen & Overy"" auf ""Allen & Overy LLP bzw. ihre verbundenen Unternehmen"". Jeder Hinweis auf Partner bezieht sich auf die Gesellschafter der Allen & Overy LLP bzw. Mitarbeiter oder Berater der Allen & Overy LLP, deren Status und Qualifikationen denen eines Gesellschafters entsprechen, oder eine Person mit gleichwertigem Status in einem verbundenen Unternehmen der Allen & Overy LLP.",MarketingDisclaimer
9,"Hong Kong - Law",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP, Beijing office
46th Floor China World Tower, No. 1 Jian Guo Men Wai Avenue, Beijing 100004 China | Tel +86 (0)10 6535 4188 | Fax +86 (0)10 6535 4199
Allen & Overy LLP, Shanghai office
15th Floor, Phase II, Shanghai IFC, 8 Century Avenue, Pudong, Shanghai 200120 China | Tel +86 (0)21 2036 7000 | Fax +86 (0)21 2036 7100
Allen & Overy
9th Floor, Three Exchange Square, Central Hong Kong SAR | Tel +852 2974 7000 | Fax +852 2974 6999
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
10,"London",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
One Bishops Square, London E1 6AD United Kingdom | Tel +44 (0)20 3088 0000 | Fax +44 (0)20 3088 0088 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
10,"London",2,French,bmkMarketingDisclaimer," ",MarketingDisclaimer
10,"London",4,Italian,bmkMarketingDisclaimer," ",MarketingDisclaimer
10,"London",6,German,bmkMarketingDisclaimer," ",MarketingDisclaimer
12,"Luxembourg Office",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy Luxembourg
33 avenue J.F. Kennedy, L-1855 Luxembourg, PO Box 5017 L-1050 Luxembourg | Tel +352 44 44 55 1 | Fax +352 44 44 55 222 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
12,"Luxembourg Office",2,French,bmkMarketingDisclaimer,"Allen & Overy Luxembourg
33 avenue J.F. Kennedy, L-1855 Luxembourg, PO Box 5017 L-1050 Luxembourg | Tel +352 44 44 55 1 | Fax +352 44 44 55 222 | www.allenovery.com
Dans ce document, Allen & Overy signifie Allen & Overy LLP et / ou ses entités affiliées. Le terme associé désigne un membre d’Allen & Overy LLP, un consultant possédant le même statut et les mêmes qualifications ou une personne ayant un statut équivalent dans l’une des entités affiliées d’Allen & Overy LLP.",MarketingDisclaimer
12,"Luxembourg Office",6,German,bmkMarketingDisclaimer,"Allen & Overy Luxembourg
33 avenue J.F. Kennedy, L-1855 Luxembourg, PO Box 5017 L-1050 Luxembourg | Tel +352 44 44 55 1 | Fax +352 44 44 55 222 | www.allenovery.com
In diesem Dokument bezieht sich Allen & Overy auf ""Allen & Overy LLP bzw. ihre verbundenen Unternehmen"". Jeder Hinweis auf Partner bezieht sich auf die Gesellschafter der Allen & Overy LLP bzw. Mitarbeiter oder Berater der Allen & Overy LLP, deren Status und Qualifikationen denen eines Gesellschafters entsprechen, oder eine Person mit gleichwertigem Status in einem verbundenen Unternehmen der Allen & Overy LLP.",MarketingDisclaimer
13,"Madrid",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy
Pedro de Valdivia 10, 28006 Madrid Spain | Tel +34 (0)91 782 98 00 | Fax +34 (0)91 782 98 99 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
13,"Madrid",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy
Pedro de Valdivia 10, 28006 Madrid Spain | Tel +34 (0)91 782 98 00 | Fax +34 (0)91 782 98 99 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
13,"Madrid",12,Spanish,bmkMarketingDisclaimer,"Allen & Overy
Pedro de Valdivia, 10, 28006 Madrid España | Tel +34 91 782 98 00 | Fax +34 91 782 98 99 | www.allenovery.com
En este documento, Allen & Overy se refiere a Allen & Overy LLP y/o sus empresas afiliadas. El término socio se utiliza para hacer referencia a un miembro de Allen & Overy LLP o a un empleado o consultor con una posición y unas cualificaciones equivalentes o un individuo con un estatus equivalente en una de las empresas afiliadas a Allen & Overy LLP.",MarketingDisclaimer
13,"Madrid",12,Spanish,bmkMarketingDisclaimer,"Allen & Overy
Pedro de Valdivia, 10, 28006 Madrid España | Tel +34 91 782 98 00 | Fax +34 91 782 98 99 | www.allenovery.com
En este documento, Allen & Overy se refiere a Allen & Overy LLP y/o sus empresas afiliadas. El término socio se utiliza para hacer referencia a un miembro de Allen & Overy LLP o a un empleado o consultor con una posición y unas cualificaciones equivalentes o un individuo con un estatus equivalente en una de las empresas afiliadas a Allen & Overy LLP.",MarketingDisclaimer
15,"Milan",1,English (UK),bmkMarketingDisclaimer,"Studio Legale Associato
Via Manzoni, 41, 20121 Milan Italy | Tel +39 (0)02 290 491 | Fax +39 (0)02 290 49333
Corso Vittorio Emanuele II, 284, 00186 Rome Italy | Tel +39 (0)06 684 271 | Fax +39 (0)06 684 27333
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
15,"Milan",4,Italian,bmkMarketingDisclaimer,"Studio Legale Associato
Via Manzoni, 41, 20121 Milano Italia | Tel +39 02 290 491 | Fax +39 02 290 49333
Corso Vittorio Emanuele II, 284, 00186 Roma Italia | Tel +39 06 684 271 | Fax +39 06 684 27333
www.allenovery.com
In questo documento, Allen & Overy indica Allen & Overy LLP e/o sue affiliate. Il termine partner è utilizzato con riferimento ai soci di Allen & Overy LLP, a dipendenti e consulenti di pari livello o a professionisti con una posizione equivalente all’interno delle strutture affiliate a Allen & Overy LLP.",MarketingDisclaimer
16,"Moscow",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy Legal Services
Dmitrovsky pereulok 9, 107031 Moscow Russian Federation | Tel +7 495 725 7900 | Fax +7 495 725 7949 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
16,"Moscow",13,Russian,bmkMarketingDisclaimer,"Аллен энд Овери Легал Сервисиз
Дмитровский переулок 9, 107031, Москва, Российская Федерация | Тел +7 495 725 7900 | Факс +7 495 725 7949 | www.allenovery.com
В настоящем документе Аллен энд Овери означает ""Аллен энд Овери ЛЛП"" и/или ее аффилированные лица. Термин партнер означает участника ""Аллен энд Овери ЛЛП"" или работника или консультанта, имеющего аналогичный статус и квалификацию, или лицо, имеющее аналогичный статус в одном из аффилированных лиц ""Аллен энд Овери ЛЛП"".",MarketingDisclaimer
17,"New York",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
1221 Avenue of the Americas, New York NY 10020 United States of America | Tel +1 (0)212 610 6300 | Fax +1(0) 212 610 6399
1301 K Street NW, 9th Floor, East Tower, Washington D.C. 20005 United States of America | Tel +1 (0)202 683 3800 | Fax +1 (0)202 683 3999
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
17,"New York",14,English (US),bmkMarketingDisclaimer,"Allen & Overy LLP
1221 Avenue of the Americas, New York NY 10020 United States of America | Tel +1 (0)212 610 6300 | Fax +1(0) 212 610 6399
1301 K Street NW, 9th Floor, East Tower, Washington D.C. 20005 United States of America | Tel +1 (0)202 683 3800 | Fax +1 (0)202 683 3999
www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
18,"Paris",1,English (UK),bmkMarketingDisclaimer,"Allen & Overy LLP
52 avenue Hoche, CS 90005, 75379 Paris Cedex 08 France | Tel +33 (0)1 40 06 54 00 | Fax +33 (0)1 40 06 54 54 | www.allenovery.com
In this document, Allen & Overy means Allen & Overy LLP and/or its affiliated undertakings.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications or an individual with equivalent status in one of Allen & Overy LLP's affiliated undertakings.",MarketingDisclaimer
18,"Paris",2,French,bmkMarketingDisclaimer,"Allen & Overy LLP
52 avenue Hoche, CS 90005, 75379 Paris Cedex 08 France | Tel +33 (0)1 40 06 54 00 | Fax +33 (0)1 40 06 54 54 | www.allenovery.com
Dans ce document, toute référence à Allen & Overy signifie Allen & Overy LLP ou une entité affiliée.  Le terme associé désigne un membre d'Allen & Overy LLP, un collaborateur ou un consultant ayant un statut et des qualifications équivalentes dans l'une des entités affiliées d'Allen & Overy LLP.",MarketingDisclaimer
